task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
323	1e/122523	59893517	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 04:39:36.624	2m 30s	1m 36s	113.3%	1.2 GB	5.8 GB	510.8 MB	161.4 MB
329	8c/fac755	59893523	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 04:40:31.683	1m 55s	54s	122.3%	1.7 GB	5.8 GB	773.9 MB	91.6 MB
332	fe/b601fd	59893526	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:INDEX_CRAM (Sample2)	COMPLETED	0	2025-08-29 04:40:52.252	1m 39s	3s	58.9%	8.7 MB	20.1 MB	1.8 GB	87.6 KB
330	b5/8381ea	59893525	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 04:40:51.944	1m 49s	1m 12s	117.0%	1.3 GB	5.8 GB	683.9 MB	104.3 MB
328	c5/055e64	59893524	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 04:40:51.621	1m 55s	1m 17s	115.0%	1.2 GB	5.8 GB	679.5 MB	111.3 MB
337	f5/e89d10	59893529	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (Sample2)	COMPLETED	0	2025-08-29 04:42:32.298	1m 59s	1m	133.8%	1.9 GB	2 GB	4.9 GB	38.2 MB
334	3b/36856e	59893528	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:SAMTOOLS_STATS (Sample2)	COMPLETED	0	2025-08-29 04:42:31.995	3m 14s	2m 13s	97.1%	280.6 MB	348.4 MB	7.8 GB	251.5 KB
338	3e/c08ee6	59893530	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:MERGE_CRAM (Sample1)	COMPLETED	0	2025-08-29 04:42:47.217	3m 14s	2m 30s	168.2%	998 MB	1 GB	7.9 GB	2.1 GB
333	47/69d5b5	59893527	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:MERGE_CRAM (Sample3)	COMPLETED	0	2025-08-29 04:41:36.637	4m 40s	2m 46s	166.3%	996.1 MB	1 GB	8.3 GB	2.1 GB
339	92/5efbdb	59893534	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:INDEX_CRAM (Sample1)	COMPLETED	0	2025-08-29 04:46:01.679	34.7s	6s	41.2%	8.5 MB	20 MB	2.1 GB	98.9 KB
340	9d/90b076	59893535	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:INDEX_CRAM (Sample3)	COMPLETED	0	2025-08-29 04:46:16.797	19.6s	4s	62.3%	8.7 MB	20.2 MB	2.1 GB	97.8 KB
343	dd/5950b3	59893537	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (Sample1)	COMPLETED	0	2025-08-29 04:46:37.670	1m 44s	51s	139.4%	1.9 GB	2 GB	5.2 GB	37.4 MB
356	3c/216a5a	59893539	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (Sample3)	COMPLETED	0	2025-08-29 04:46:38.260	1m 48s	55s	136.1%	1.9 GB	2 GB	5.1 GB	36.4 MB
341	34/71f9e4	59893536	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:SAMTOOLS_STATS (Sample1)	COMPLETED	0	2025-08-29 04:46:37.373	3m 9s	2m 17s	98.0%	280.1 MB	340.2 MB	8.1 GB	253.6 KB
354	41/660f83	59893538	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:SAMTOOLS_STATS (Sample3)	COMPLETED	0	2025-08-29 04:46:37.962	3m 8s	2m 17s	97.9%	278.8 MB	342.4 MB	8 GB	252.9 KB
352	35/787bf0	59893540	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 04:46:38.575	8m 48s	7m 54s	266.9%	2.6 GB	33.8 GB	927.8 MB	1.4 MB
350	2a/c8f6f9	59893542	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 04:46:39.173	8m 52s	8m 1s	284.5%	3 GB	33.3 GB	1004.1 MB	1.4 MB
349	b5/9df6c6	59893541	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 04:46:38.868	10m 48s	9m 54s	285.9%	2.7 GB	33.2 GB	1 GB	1.5 MB
360	56/9db094	59893552	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 04:49:46.649	8m 5s	7m 20s	275.0%	2.6 GB	33.3 GB	955 MB	1.4 MB
347	98/57adf7	59893543	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 04:46:39.467	11m 22s	10m 28s	271.2%	2.6 GB	33.2 GB	1 GB	1.5 MB
348	1b/6ef87e	59893545	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 04:46:40.052	11m 56s	10m 5s	276.7%	2.9 GB	34.2 GB	1019.3 MB	1.5 MB
351	02/768938	59893548	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 04:48:21.656	10m 35s	8m 23s	287.6%	3.1 GB	33.2 GB	971.4 MB	1.5 MB
345	bf/aa3d41	59893544	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 04:46:39.759	13m 52s	12m 58s	280.2%	2.5 GB	33.3 GB	1.2 GB	1.6 MB
346	fb/bc3221	59893549	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 04:48:26.656	13m 55s	13m 52s	264.3%	3 GB	33.6 GB	1.3 GB	1.6 MB
362	7b/5e3fee	59893553	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 04:49:46.968	13m 19s	7m 35s	282.1%	2.9 GB	33.2 GB	1.1 GB	1.4 MB
369	b9/8868f8	59893571	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 05:00:31.705	2m 40s	38s	287.3%	2.3 GB	33.8 GB	211.5 MB	1.1 MB
364	73/0e6a12	59893568	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 04:58:36.670	5m 5s	4m 7s	226.7%	2 GB	34.2 GB	685.4 MB	1.1 MB
358	e0/885b23	59893561	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 04:55:26.666	8m 20s	7m 12s	270.2%	2.7 GB	33.8 GB	996.4 MB	1.3 MB
361	9d/625803	59893565	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 04:57:26.679	7m 55s	7m 51s	285.1%	3.6 GB	34.2 GB	842.4 MB	1.5 MB
363	1c/577acd	59893562	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 04:55:31.662	10m 45s	7m 45s	300.9%	2.9 GB	33.2 GB	873.4 MB	1.6 MB
353	b4/fd5ac0	59893566	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 04:57:51.669	9m	8m 17s	272.7%	2.6 GB	33.4 GB	956.2 MB	1.4 MB
359	e5/2d36cc	59893567	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 04:58:01.698	9m 35s	8m 2s	285.1%	2.8 GB	33.2 GB	1011 MB	1.4 MB
368	e7/56bc2c	59893569	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 04:58:56.670	9m 15s	6m 40s	285.7%	2.9 GB	33.2 GB	868.7 MB	1.4 MB
367	87/ffa0ff	59893575	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 05:02:21.693	7m 45s	6m 35s	288.2%	2.7 GB	33.4 GB	908.5 MB	1.4 MB
365	94/5f6ed3	59893576	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 05:03:06.686	8m 35s	8m 10s	279.9%	2.6 GB	33.8 GB	876.5 MB	1.4 MB
366	ab/f39d16	59893579	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 05:03:11.690	8m 55s	7m 36s	283.5%	2.7 GB	33.2 GB	870.1 MB	1.4 MB
370	06/fcac9c	59893594	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:MERGE_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-29 05:12:06.957	39.5s	11s	142.8%	1017.1 MB	33.6 GB	103.4 MB	7.9 MB
371	07/631f21	59893597	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (Sample1)	COMPLETED	0	2025-08-29 05:13:23.477	4m 18s	4m 7s	181.9%	1.6 GB	14.6 GB	3 GB	77.2 MB
372	b7/8268de	59893601	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:FILTERVARIANTTRANCHES (Sample1)	COMPLETED	0	2025-08-29 05:17:42.523	12m 29s	11m 37s	99.7%	2.3 GB	12.4 GB	3.5 GB	9.1 MB
375	01/dae2db	59893620	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (Sample1)	COMPLETED	0	2025-08-29 05:30:12.682	23.8s	2s	34.8%	4.5 MB	49.2 MB	7.7 MB	164 KB
373	a0/01d6f9	59893622	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY (Sample1)	COMPLETED	0	2025-08-29 05:30:13.275	23.2s	1s	93.2%	1.1 MB	11 MB	7.6 MB	2.8 KB
376	0e/bae583	59893621	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL (Sample1)	COMPLETED	0	2025-08-29 05:30:12.975	23.5s	1s	87.8%	1.1 MB	11 MB	7.6 MB	344.2 KB
374	62/b400d7	59893623	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT (Sample1)	COMPLETED	0	2025-08-29 05:30:13.568	22.9s	1s	92.1%	1.1 MB	11 MB	7.6 MB	2.7 KB
377	fc/e93543	59893624	NFCORE_SAREK:SAREK:MULTIQC	COMPLETED	0	2025-08-29 05:30:41.994	2m 14s	1m 22s	57.3%	727.6 MB	10.2 GB	130.8 MB	90.6 MB
