task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
325	9a/6645d4	59905389	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:23:47.910	17m 10s	8m 49s	263.3%	2.9 GB	33.2 GB	995.3 MB	1.4 MB
330	95/ef5cad	59905390	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:24:42.897	18m 55s	8m 28s	290.9%	2.7 GB	33.3 GB	861.4 MB	1.5 MB
331	74/ef793c	59905396	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:30:27.928	13m 50s	8m 10s	219.2%	2.1 GB	33.8 GB	719.2 MB	1.2 MB
329	e7/24fc9c	59905392	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:26:38.310	17m 44s	9m 13s	280.5%	2.7 GB	33.2 GB	1.1 GB	1.4 MB
324	98/8a6a64	59905394	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:27:47.906	16m 50s	9m 31s	270.0%	3.1 GB	34.2 GB	969.5 MB	1.4 MB
336	97/ad28a0	59905407	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:40:57.941	4m 35s	21s	324.5%	1.5 GB	33.2 GB	186.8 MB	1.1 MB
344	bf/a3919c	59905411	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-09-02 20:44:17.973	1m 55s	1m	119.7%	1.3 GB	33.6 GB	708.9 MB	80.9 MB
340	d9/1669f7	59905409	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-09-02 20:43:37.973	2m 55s	1m 23s	115.1%	1.2 GB	5.8 GB	670.2 MB	120.3 MB
328	70/e48c46	59905397	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:30:57.907	16m 20s	9m 8s	275.5%	3.1 GB	33.2 GB	813.3 MB	1.5 MB
338	d3/73cff1	59905412	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-09-02 20:44:22.992	3m 15s	1m 26s	115.2%	1.9 GB	5.8 GB	1 GB	129.9 MB
343	86/b74207	59905414	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-09-02 20:45:32.974	2m 55s	1m 16s	115.9%	1.2 GB	5.8 GB	706.3 MB	113.5 MB
333	c9/9a093c	59905399	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:36:07.921	12m 25s	8m 20s	284.0%	2.6 GB	33.5 GB	868.9 MB	1.5 MB
335	da/915efd	59905400	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:36:42.922	12m	8m 30s	279.5%	2.6 GB	33.4 GB	856.2 MB	1.4 MB
341	c3/e15861	59905413	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-09-02 20:44:37.970	4m 25s	1m 49s	112.3%	1.3 GB	5.8 GB	595.5 MB	161 MB
334	ef/d68520	59905401	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:38:02.929	11m 5s	7m 56s	274.6%	2.6 GB	33.2 GB	898.5 MB	1.4 MB
342	38/c34d0a	59905417	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-09-02 20:46:32.976	2m 55s	1m 17s	115.9%	1.3 GB	33.6 GB	771.5 MB	109.4 MB
352	51/5795e3	59905421	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-09-02 20:48:27.981	1m 25s	41s	126.2%	1.2 GB	33.6 GB	549.2 MB	49.8 MB
337	c4/900404	59905415	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-09-02 20:46:12.980	3m 55s	1m 54s	111.8%	1.5 GB	5.8 GB	698.3 MB	169.9 MB
345	93/983da7	59905424	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-09-02 20:48:42.983	1m 40s	1m 8s	118.7%	1.2 GB	5.8 GB	781.4 MB	88.7 MB
347	31/c9cc72	59905419	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-09-02 20:47:37.975	2m 50s	1m 16s	117.5%	1.3 GB	33.6 GB	864.4 MB	110.1 MB
339	49/bffec7	59905418	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-09-02 20:47:18.626	3m 14s	1m 22s	114.7%	1.3 GB	33.6 GB	552.3 MB	111.6 MB
349	ea/3735a2	59905423	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-09-02 20:48:32.978	2m 5s	1m 26s	113.8%	1.2 GB	5.8 GB	522.4 MB	138 MB
348	7d/c6c72f	59905427	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-09-02 20:49:27.995	1m 45s	1m 2s	119.3%	1.3 GB	5.8 GB	802.9 MB	86.7 MB
357	c2/559b4c	59905431	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-09-02 20:50:23.058	1m 5s	16s	155.6%	1.1 GB	5.8 GB	218.2 MB	11.4 MB
353	32/7a36e7	59905430	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-09-02 20:50:08.016	1m 25s	1m 22s	114.0%	1.6 GB	33.6 GB	677.2 MB	125.8 MB
350	55/c32fd7	59905426	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-09-02 20:49:07.984	2m 35s	1m 30s	112.2%	1.5 GB	5.8 GB	1.1 GB	150.7 MB
351	19/cdb523	59905428	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-09-02 20:49:52.985	1m 50s	1m 30s	113.4%	1.2 GB	33.6 GB	595.7 MB	133.2 MB
346	0e/d58f0a	59905425	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-09-02 20:49:02.983	3m 5s	56s	121.3%	1.5 GB	33.6 GB	881.2 MB	85.2 MB
355	62/185d16	59905432	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-09-02 20:50:27.984	1m 40s	56s	122.0%	1.7 GB	33.6 GB	788.8 MB	85.1 MB
356	9c/0cf27f	59905433	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-09-02 20:50:32.985	1m 45s	1m 5s	118.0%	1.3 GB	33.6 GB	697.5 MB	93.7 MB
332	77/df962a	59905403	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:39:02.957	13m 45s	8m 36s	273.3%	2.8 GB	33.4 GB	866.1 MB	1.4 MB
354	e9/9730d1	59905434	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-09-02 20:50:37.987	2m 40s	1m 5s	118.4%	1.3 GB	33.6 GB	694.8 MB	100.2 MB
359	de/a926aa	59905439	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:MERGE_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:52:48.180	34.5s	10s	150.8%	906.8 MB	33.6 GB	103.8 MB	8.4 MB
358	80/182c24	59905436	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:MERGE_CRAM (Sample2)	COMPLETED	0	2025-09-02 20:51:12.993	3m 35s	2m 34s	166.4%	1000.9 MB	1 GB	8.4 GB	2 GB
362	43/411f34	59905443	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:INDEX_CRAM (Sample2)	COMPLETED	0	2025-09-02 20:54:48.038	29.7s	2s	78.0%	8.7 MB	20.2 MB	2 GB	97.8 KB
360	a8/9d3ffb	59905440	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:MERGE_CRAM (Sample1)	COMPLETED	0	2025-09-02 20:53:18.224	3m 19s	2m 23s	170.1%	993.6 MB	1 GB	7.9 GB	1.9 GB
365	25/5fd49b	59905445	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (Sample2)	COMPLETED	0	2025-09-02 20:55:18.905	1m 54s	55s	139.1%	1.9 GB	2 GB	5.1 GB	36.3 MB
363	2a/a992b8	59905444	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:SAMTOOLS_STATS (Sample2)	COMPLETED	0	2025-09-02 20:55:18.614	3m 19s	2m 20s	98.2%	279.4 MB	339.7 MB	8 GB	253.9 KB
361	b7/677268	59905441	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (Sample3)	COMPLETED	0	2025-09-02 20:53:23.192	6m 10s	5m 16s	184.6%	1.6 GB	33.6 GB	3 GB	83.4 MB
372	e2/0aa6d5	59905446	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 20:55:19.661	7m 38s	6m 42s	278.3%	2.6 GB	34.2 GB	982.1 MB	1.4 MB
368	e6/4d1ba2	59905447	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 20:55:19.960	10m 38s	9m 41s	268.3%	2.6 GB	33.2 GB	1.3 GB	1.5 MB
374	8a/c2c80d	59905448	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 20:55:20.253	18m 12s	7m 12s	253.3%	2.6 GB	34.2 GB	916.1 MB	1.3 MB
369	75/0e6b8e	59905449	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 20:55:20.549	20m 17s	8m 20s	268.8%	2.5 GB	33.3 GB	1009.1 MB	1.4 MB
373	c5/42648e	59905450	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 20:55:20.841	21m 7s	7m 10s	283.2%	2.8 GB	33.3 GB	954.4 MB	1.4 MB
371	53/347829	59905451	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 20:55:21.133	25m 47s	8m 50s	289.3%	3.3 GB	33.6 GB	997.3 MB	1.5 MB
370	c4/13dab7	59905453	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 20:56:38.001	25m 35s	7m 54s	272.5%	2.6 GB	33.8 GB	992.9 MB	1.4 MB
376	39/5fbb92	59905460	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 20:58:38.016	24m 50s	6m 9s	263.7%	3 GB	33.2 GB	980.1 MB	1.3 MB
367	bb/87d764	59905454	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 20:57:13.002	30m	10m 50s	262.9%	2.7 GB	33.2 GB	1.2 GB	1.5 MB
375	56/ea3020	59905462	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 20:59:33.011	29m 50s	7m 59s	274.9%	2.6 GB	33.2 GB	957.7 MB	1.4 MB
377	bf/69ec87	59905469	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 21:02:58.020	26m 45s	7m 21s	279.0%	2.9 GB	33.2 GB	997.1 MB	1.4 MB
382	e0/9c7727	59905475	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 21:05:58.028	25m 15s	5m 48s	220.6%	2.4 GB	33.3 GB	713.1 MB	1.2 MB
388	4f/118e7d	59905499	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:INDEX_CRAM (Sample1)	COMPLETED	0	2025-09-02 21:31:13.105	14.7s	4s	58.6%	8.7 MB	20.2 MB	1.9 GB	90 KB
380	58/580568	59905482	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 21:13:33.043	20m 30s	6m 40s	275.5%	2.7 GB	33.2 GB	1.1 GB	1.4 MB
387	68/acff2a	59905490	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 21:22:13.066	12m 30s	18s	301.0%	1.5 GB	33.2 GB	183.5 MB	1.1 MB
393	47/e063e5	59905505	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (Sample1)	COMPLETED	0	2025-09-02 21:34:43.108	1m 40s	52s	130.9%	1.9 GB	2 GB	5 GB	35.6 MB
379	5f/10d983	59905485	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 21:15:38.046	21m 10s	6m 25s	279.1%	2.5 GB	33.4 GB	819.8 MB	1.4 MB
378	ba/dee64c	59905486	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 21:16:28.049	21m 10s	7m 14s	276.9%	2.8 GB	34.2 GB	944.4 MB	1.3 MB
381	a7/628d51	59905489	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 21:21:08.070	17m 35s	7m 17s	291.5%	3.2 GB	33.2 GB	851.5 MB	1.5 MB
389	a5/4b1b5b	59905500	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:FILTERVARIANTTRANCHES (Sample3)	COMPLETED	0	2025-09-02 21:31:28.106	9m 25s	8m 26s	99.9%	2.1 GB	12.4 GB	3.5 GB	9.7 MB
383	d3/633e20	59905492	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 21:23:28.082	18m 30s	6m 33s	279.0%	2.6 GB	33.8 GB	855.3 MB	1.4 MB
390	5e/5373c3	59905503	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:SAMTOOLS_STATS (Sample1)	COMPLETED	0	2025-09-02 21:34:03.108	8m 45s	2m 19s	95.9%	279.4 MB	342.3 MB	7.9 GB	254.5 KB
385	db/559d5a	59905494	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 21:27:13.095	16m 15s	6m 1s	277.1%	2.8 GB	33.8 GB	890.7 MB	1.3 MB
384	b6/2a0bb9	59905497	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 21:29:23.105	15m 25s	6m 20s	295.4%	3.1 GB	33.2 GB	856.4 MB	1.4 MB
386	24/71bdff	59905498	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 21:29:43.099	15m 45s	5m 58s	275.6%	2.4 GB	33.4 GB	851.6 MB	1.3 MB
399	7a/ed1b50	59905506	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 21:36:23.113	11m 45s	5m 40s	275.5%	2.7 GB	34.2 GB	951.1 MB	1.4 MB
397	89/ad57bf	59905507	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 21:36:48.111	14m 40s	7m	278.0%	3.2 GB	33.4 GB	959.8 MB	1.5 MB
400	98/48d0e2	59905510	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 21:38:43.610	13m 59s	6m 15s	291.0%	2.7 GB	33.2 GB	921.9 MB	1.5 MB
401	8d/6a813d	59905512	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 21:40:53.130	12m 55s	5m 20s	259.0%	2.8 GB	33.8 GB	883.2 MB	1.4 MB
394	99/ba762c	59905509	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 21:37:38.113	17m 20s	8m 28s	277.2%	3 GB	33.5 GB	1.1 GB	1.6 MB
409	4c/2e649f	59905536	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 21:51:28.150	6m 40s	2m 37s	258.7%	2.3 GB	33.2 GB	667.9 MB	1.2 MB
398	9c/2d558a	59905514	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 21:41:58.127	16m 50s	6m 18s	294.3%	3.4 GB	33.5 GB	962 MB	1.5 MB
402	ae/df1174	59905520	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 21:45:28.127	14m 40s	4m 34s	283.9%	3.1 GB	33.8 GB	921.9 MB	1.4 MB
406	8a/b41774	59905518	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 21:44:48.135	16m 10s	5m 26s	302.6%	3.1 GB	33.8 GB	793.5 MB	1.5 MB
404	72/938566	59905527	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 21:48:08.144	13m	5m 36s	279.1%	2.8 GB	34.2 GB	969.5 MB	1.5 MB
395	00/e63add	59905515	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 21:42:48.125	18m 40s	7m 58s	274.8%	2.9 GB	33.4 GB	1.2 GB	1.5 MB
396	1f/a32e5c	59905516	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 21:43:28.132	18m 10s	7m 8s	266.4%	2.8 GB	33.8 GB	968.9 MB	1.5 MB
414	cc/24c1e1	59905545	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 22:00:08.170	1m 55s	29s	294.1%	2.5 GB	33.2 GB	207.5 MB	1.1 MB
403	50/726bce	59905538	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 21:52:43.158	10m 55s	5m 7s	265.3%	3.1 GB	33.2 GB	954.2 MB	1.3 MB
407	7e/539293	59905539	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 21:53:48.156	11m 5s	5m 18s	297.1%	3 GB	33.2 GB	1.1 GB	1.5 MB
405	ce/9451c7	59905541	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 21:54:58.165	10m 30s	4m 52s	277.6%	3.2 GB	33.2 GB	914.6 MB	1.4 MB
416	72/a4edf8	59905551	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT (Sample3)	COMPLETED	0	2025-09-02 22:02:03.179	3m 35s	2s	92.6%	10.6 MB	31.6 MB	8.2 MB	2.7 KB
418	03/0bd7fc	59905550	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (Sample3)	COMPLETED	0	2025-09-02 22:01:38.179	4m 5s	2s	35.4%	7.9 MB	53.1 MB	8.3 MB	138.4 KB
412	e4/26946f	59905544	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 21:58:48.167	7m 25s	4m 36s	285.1%	2.9 GB	33.2 GB	868.5 MB	1.4 MB
417	68/0e32f6	59905556	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL (Sample3)	COMPLETED	0	2025-09-02 22:04:53.199	1m 45s	0ms	91.1%	10.8 MB	31.7 MB	8.2 MB	297.5 KB
415	fc/c109fc	59905554	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY (Sample3)	COMPLETED	0	2025-09-02 22:03:38.198	3m	1s	96.5%	1.1 MB	11 MB	8.2 MB	2.8 KB
411	c1/d64bcd	59905546	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-02 22:00:58.174	5m 45s	5m 7s	294.5%	3.2 GB	33.6 GB	831.4 MB	1.5 MB
419	2c/dd8075	59905557	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:MERGE_HAPLOTYPECALLER (Sample2)	COMPLETED	0	2025-09-02 22:05:28.197	1m 20s	9s	151.7%	790.8 MB	33.6 GB	102.6 MB	7 MB
