task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
400	a6/535f3f	59896305	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 15:26:16.263	4m 45s	2m 59s	108.0%	1.6 GB	33.6 GB	934 MB	1.2 MB
401	f5/cb7d7b	59896307	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 15:26:56.269	4m 25s	2m 15s	109.5%	1.6 GB	5.8 GB	920 MB	1.2 MB
396	b8/5aa044	59896312	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 15:28:01.264	3m 50s	2m 49s	107.4%	1.4 GB	5.8 GB	1008.4 MB	1.2 MB
409	b0/f32391	59896316	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 15:28:21.263	3m 45s	1m	120.0%	1.3 GB	33.6 GB	632.4 MB	1.2 MB
394	97/735180	59896306	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 15:26:21.257	6m 15s	3m 33s	106.7%	1.2 GB	33.6 GB	1.2 GB	1.2 MB
407	2f/a52ae7	59896317	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 15:28:21.557	4m 54s	2m 12s	110.1%	1.6 GB	33.6 GB	1.1 GB	1.2 MB
399	8c/20e674	59896313	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 15:28:06.297	5m 20s	2m 24s	108.5%	1.5 GB	5.8 GB	981.2 MB	1.2 MB
403	68/5b22a6	59896327	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 15:30:16.268	4m	2m 10s	110.3%	1.3 GB	5.8 GB	981.5 MB	1.2 MB
404	c8/4be0bd	59896324	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 15:30:01.285	4m 20s	2m 17s	109.5%	1.7 GB	33.6 GB	993.8 MB	1.2 MB
405	de/9456b1	59896326	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 15:30:11.307	4m 20s	2m 25s	110.3%	1.6 GB	5.8 GB	943.5 MB	1.2 MB
402	18/f689e3	59896329	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 15:31:01.273	4m 10s	2m 5s	110.4%	1.5 GB	5.8 GB	929.5 MB	1.2 MB
408	cf/0300c8	59896331	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 15:31:21.276	4m 10s	2m 29s	108.9%	1.6 GB	5.8 GB	845.9 MB	1.2 MB
411	b3/4eb863	59896335	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 15:32:06.280	4m 5s	2m 8s	110.0%	1.5 GB	5.8 GB	842 MB	1.2 MB
415	72/f29495	59896348	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS (Sample2)	COMPLETED	0	2025-08-29 15:34:21.285	1m 55s	10s	149.6%	891.4 MB	33.6 GB	116.6 MB	1.2 MB
414	e2/5f5a5d	59896347	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 15:34:16.287	2m 5s	15s	169.3%	1.2 GB	5.8 GB	194.7 MB	1.2 MB
406	b1/ab654a	59896334	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 15:31:51.275	4m 35s	2m 20s	109.6%	1.4 GB	5.8 GB	796.9 MB	1.2 MB
413	72/e9e1ce	59896339	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 15:32:36.287	4m 30s	1m 59s	110.1%	1.3 GB	5.8 GB	835.6 MB	1.2 MB
412	ca/064a63	59896344	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 15:33:26.289	3m 40s	2m 2s	110.7%	1.7 GB	33.6 GB	886.7 MB	1.2 MB
416	b4/01c5c7	59896349	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS (Sample5)	COMPLETED	0	2025-08-29 15:34:31.286	2m 45s	11s	155.0%	885.2 MB	33.6 GB	116.6 MB	1.2 MB
417	51/2dd234	59896350	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS (Sample4)	COMPLETED	0	2025-08-29 15:35:11.301	2m 5s	11s	146.0%	892.2 MB	33.6 GB	119.8 MB	1.3 MB
418	d6/e51a2f	59896351	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS (Sample3)	COMPLETED	0	2025-08-29 15:35:31.291	1m 45s	10s	150.6%	889.4 MB	5.8 GB	116.6 MB	1.2 MB
410	06/7f8e33	59896341	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 15:33:16.284	4m 25s	2m 38s	108.5%	1.5 GB	5.8 GB	839.1 MB	1.2 MB
424	47/f28a95	59896358	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 15:36:17.063	1m 54s	1m 9s	118.4%	1.2 GB	5.8 GB	746.4 MB	108.2 MB
426	bb/5bf255	59896359	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 15:36:17.360	2m 59s	1m 10s	119.2%	1.6 GB	5.8 GB	689.1 MB	80.5 MB
425	44/b860ae	59896368	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 15:37:06.335	2m 10s	1m 13s	116.2%	1.4 GB	5.8 GB	677.4 MB	108.8 MB
422	26/6e0641	59896361	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 15:36:26.291	3m	1m 20s	115.7%	1.2 GB	33.6 GB	636.9 MB	112.9 MB
421	a3/04aca6	59896369	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 15:37:06.635	2m 19s	1m 21s	115.5%	1.3 GB	33.6 GB	526.5 MB	112.5 MB
420	42/012a18	59896360	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 15:36:21.294	3m 10s	1m 26s	117.0%	1.4 GB	33.6 GB	1017.5 MB	128.3 MB
419	e1/a1d065	59896370	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 15:37:16.300	2m 30s	1m 41s	112.6%	1.3 GB	33.6 GB	650.3 MB	157.1 MB
423	59/a35ac5	59896371	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 15:37:16.621	3m 29s	1m 41s	112.5%	1.3 GB	5.8 GB	559.6 MB	155.4 MB
428	18/1e4328	59896379	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 15:38:11.307	2m 50s	58s	121.3%	1.5 GB	5.8 GB	860.9 MB	83.7 MB
430	2e/fae32c	59896373	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 15:37:41.311	3m 25s	1m	121.5%	1.4 GB	33.6 GB	779.9 MB	82.3 MB
429	6e/2a417c	59896386	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 15:39:16.303	2m	1m 12s	119.4%	1.3 GB	5.8 GB	836.8 MB	104.6 MB
433	f0/257f36	59896389	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 15:39:26.302	1m 55s	1m 17s	117.1%	1.2 GB	33.6 GB	560.6 MB	119.9 MB
427	99/4e586c	59896372	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 15:37:16.919	4m 4s	1m 17s	119.8%	1.2 GB	5.8 GB	769.2 MB	101.1 MB
432	d1/6171f0	59896387	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 15:39:16.607	2m 14s	1m 27s	116.5%	1.5 GB	33.6 GB	1.1 GB	127.6 MB
434	36/a7a7f8	59896390	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 15:39:26.598	2m 34s	57s	119.3%	1.1 GB	5.8 GB	557.8 MB	85.7 MB
439	fd/500d4b	59896398	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 15:41:06.342	1m 10s	11s	150.7%	939.7 MB	33.6 GB	212 MB	3.8 MB
431	64/af2329	59896391	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 15:39:31.305	2m 50s	1m 18s	115.9%	1.4 GB	5.8 GB	490.4 MB	131.2 MB
438	a7/9e0608	59896397	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 15:41:01.378	2m 10s	1m 2s	116.1%	1.2 GB	5.8 GB	674 MB	90.6 MB
437	21/b226e6	59896400	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 15:41:16.307	2m	1m 9s	119.1%	1.2 GB	5.8 GB	766.3 MB	80.6 MB
435	dc/45cc30	59896392	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 15:39:46.303	3m 45s	1m 26s	116.2%	1.4 GB	5.8 GB	642.8 MB	115.6 MB
445	47/f1507d	59896402	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample5)	COMPLETED	0	2025-08-29 15:41:21.657	2m 9s	1m 24s	113.7%	1.3 GB	5.8 GB	749.3 MB	109.4 MB
441	f0/8fac42	59896401	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample5)	COMPLETED	0	2025-08-29 15:41:21.354	2m 15s	1m 31s	112.9%	1.4 GB	5.8 GB	1017.6 MB	123.9 MB
436	c6/a14d95	59896396	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 15:40:46.311	3m 25s	1m 5s	118.5%	1.2 GB	33.6 GB	668.1 MB	94.2 MB
444	3a/7f5d3a	59896403	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample5)	COMPLETED	0	2025-08-29 15:41:31.301	3m 10s	1m 35s	113.5%	1.2 GB	5.8 GB	566.4 MB	162.7 MB
447	24/84b069	59896421	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample5)	COMPLETED	0	2025-08-29 15:43:16.324	1m 45s	54s	120.3%	1.2 GB	5.8 GB	688.8 MB	76.8 MB
442	82/9d7964	59896405	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample5)	COMPLETED	0	2025-08-29 15:42:01.360	3m 15s	1m 8s	116.3%	1.8 GB	5.8 GB	525.1 MB	105.4 MB
443	28/ea694b	59896407	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample5)	COMPLETED	0	2025-08-29 15:42:21.346	3m 5s	1m 20s	115.8%	1.2 GB	5.8 GB	637.6 MB	109.7 MB
446	91/98e24c	59896420	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample5)	COMPLETED	0	2025-08-29 15:43:11.355	2m 15s	1m 19s	116.3%	1.5 GB	5.8 GB	678.7 MB	107.4 MB
440	7d/ed33b9	59896406	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample5)	COMPLETED	0	2025-08-29 15:42:16.320	3m 40s	1m 52s	113.0%	1.5 GB	5.8 GB	651.2 MB	152.8 MB
449	e9/a1ea3f	59896429	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample5)	COMPLETED	0	2025-08-29 15:44:11.340	1m 50s	57s	119.8%	1.7 GB	5.8 GB	860.6 MB	79.7 MB
450	f1/39848d	59896423	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample5)	COMPLETED	0	2025-08-29 15:43:31.328	2m 40s	1m 6s	118.3%	1.3 GB	33.6 GB	839.8 MB	106.3 MB
452	17/0004eb	59896426	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample5)	COMPLETED	0	2025-08-29 15:43:36.386	3m	1m 33s	114.7%	1.2 GB	5.8 GB	497.3 MB	139.1 MB
455	c8/b4c7b4	59896424	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample5)	COMPLETED	0	2025-08-29 15:43:31.635	3m 29s	57s	118.8%	1.2 GB	5.8 GB	557.5 MB	82 MB
451	af/12c9a2	59896434	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample5)	COMPLETED	0	2025-08-29 15:45:16.327	1m 50s	1m 3s	121.3%	1.3 GB	5.8 GB	780.4 MB	79.7 MB
448	1d/95f7ac	59896436	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample5)	COMPLETED	0	2025-08-29 15:45:26.320	1m 45s	1m 5s	118.3%	1.2 GB	5.8 GB	771.4 MB	101.8 MB
454	4d/ebcf9e	59896432	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample5)	COMPLETED	0	2025-08-29 15:45:01.425	2m 30s	1m 28s	116.6%	1.2 GB	33.6 GB	567.8 MB	128.6 MB
453	ba/47ba76	59896430	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample5)	COMPLETED	0	2025-08-29 15:44:41.344	3m 10s	1m 45s	113.8%	1.4 GB	5.8 GB	1.1 GB	130.2 MB
459	61/c4c3bc	59896441	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample5)	COMPLETED	0	2025-08-29 15:46:01.323	2m 10s	1m 7s	121.3%	1.3 GB	33.6 GB	676.4 MB	91.8 MB
460	cd/b095e4	59896443	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample5)	COMPLETED	0	2025-08-29 15:46:36.389	1m 40s	12s	161.9%	719 MB	33.6 GB	211.6 MB	3.4 MB
463	d2/da6f1e	59896442	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample4)	COMPLETED	0	2025-08-29 15:46:11.347	2m 10s	1m 17s	114.5%	1.3 GB	5.8 GB	552.3 MB	111.6 MB
461	12/02d91c	59896440	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample4)	COMPLETED	0	2025-08-29 15:45:56.332	2m 55s	1m 44s	112.1%	1.2 GB	5.8 GB	698.3 MB	169.9 MB
458	41/37046a	59896447	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample5)	COMPLETED	0	2025-08-29 15:47:06.336	2m	1m 1s	124.1%	1.7 GB	5.8 GB	766.1 MB	77.3 MB
457	9a/c4311a	59896446	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample5)	COMPLETED	0	2025-08-29 15:47:01.336	2m 10s	1m 7s	121.2%	1.5 GB	5.8 GB	670.4 MB	95.4 MB
456	13/01850a	59896437	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample5)	COMPLETED	0	2025-08-29 15:45:26.638	3m 54s	1m 15s	117.7%	1.2 GB	5.8 GB	646.1 MB	117.4 MB
471	c7/27b3bc	59896456	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample4)	COMPLETED	0	2025-08-29 15:48:11.361	2m 10s	1m 17s	116.0%	1.3 GB	5.8 GB	864.4 MB	110.1 MB
467	3b/f50703	59896451	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample4)	COMPLETED	0	2025-08-29 15:47:31.584	2m 54s	1m 19s	115.7%	1.3 GB	5.8 GB	706.3 MB	113.5 MB
462	30/080714	59896448	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample4)	COMPLETED	0	2025-08-29 15:47:11.358	3m 30s	1m 34s	114.0%	2 GB	5.8 GB	1 GB	129.9 MB
465	71/7f5dcc	59896454	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample4)	COMPLETED	0	2025-08-29 15:47:51.334	3m	1m 45s	112.5%	1.3 GB	5.8 GB	595.5 MB	161 MB
468	b4/9f5326	59896457	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample4)	COMPLETED	0	2025-08-29 15:48:16.334	2m 50s	58s	119.2%	1.2 GB	5.8 GB	708.9 MB	80.9 MB
466	99/134cbc	59896458	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample4)	COMPLETED	0	2025-08-29 15:48:21.339	3m 5s	1m 19s	117.0%	1.2 GB	5.8 GB	771.5 MB	109.4 MB
464	9f/6cc977	59896460	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample4)	COMPLETED	0	2025-08-29 15:48:51.339	2m 45s	1m 29s	115.9%	1.2 GB	5.8 GB	670.2 MB	120.3 MB
469	fa/a51652	59896464	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample4)	COMPLETED	0	2025-08-29 15:49:11.357	2m 55s	1m 1s	116.7%	1.2 GB	5.8 GB	781.4 MB	88.7 MB
470	b0/9979ff	59896462	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample4)	COMPLETED	0	2025-08-29 15:49:06.343	3m 5s	1m 7s	118.0%	1.6 GB	33.6 GB	881.2 MB	85.2 MB
478	6b/178c65	59896469	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample4)	COMPLETED	0	2025-08-29 15:50:21.347	1m 55s	1m 9s	119.9%	1.3 GB	5.8 GB	694.8 MB	100.2 MB
477	c8/88ce4f	59896467	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample4)	COMPLETED	0	2025-08-29 15:49:21.345	3m 15s	1m 28s	114.5%	1.2 GB	5.8 GB	677.2 MB	125.8 MB
472	0e/ed1cc2	59896470	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample4)	COMPLETED	0	2025-08-29 15:50:26.342	2m 45s	1m 5s	118.8%	1.3 GB	5.8 GB	802.9 MB	86.7 MB
475	07/ae9dbb	59896471	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample4)	COMPLETED	0	2025-08-29 15:50:41.362	2m 55s	1m 30s	113.1%	1.2 GB	5.8 GB	595.7 MB	133.2 MB
474	49/bbe8d3	59896472	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample4)	COMPLETED	0	2025-08-29 15:50:51.342	2m 50s	1m 35s	113.1%	1.2 GB	5.8 GB	1.1 GB	150.7 MB
476	d7/441527	59896475	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample4)	COMPLETED	0	2025-08-29 15:51:36.345	2m 10s	42s	126.2%	1.2 GB	5.8 GB	549.2 MB	49.8 MB
479	df/626289	59896473	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample4)	COMPLETED	0	2025-08-29 15:51:06.363	3m	1m 1s	119.2%	1.4 GB	33.6 GB	788.8 MB	85.1 MB
481	bd/afb288	59896486	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample4)	COMPLETED	0	2025-08-29 15:53:11.358	1m 10s	15s	155.4%	1.1 GB	5.8 GB	218.2 MB	11.4 MB
473	8d/dd71d0	59896474	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample4)	COMPLETED	0	2025-08-29 15:51:26.344	3m 10s	1m 28s	113.0%	1.2 GB	5.8 GB	522.4 MB	138.1 MB
483	8d/01e264	59896480	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 15:52:06.351	2m 30s	1m 29s	113.8%	1.7 GB	5.8 GB	1022.9 MB	136.7 MB
484	95/a16bf9	59896481	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 15:52:11.356	3m 20s	1m 25s	116.0%	1.7 GB	5.8 GB	530.3 MB	118.4 MB
485	43/791c0d	59896482	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 15:52:16.349	3m 15s	1m 26s	112.5%	1.2 GB	5.8 GB	643.9 MB	123.9 MB
482	d6/3fbb14	59896485	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 15:52:36.353	3m 15s	1m 44s	112.6%	1.6 GB	5.8 GB	662.4 MB	177.2 MB
480	32/5c3f1b	59896495	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample4)	COMPLETED	0	2025-08-29 15:53:36.361	2m 35s	1m 7s	117.9%	1.3 GB	5.8 GB	697.5 MB	93.7 MB
492	55/7052f6	59896501	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 15:54:06.356	2m 10s	1m 11s	117.7%	1.4 GB	33.6 GB	842.7 MB	113.6 MB
487	5c/a5ad83	59896499	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 15:53:46.395	2m 40s	1m 19s	116.1%	1.2 GB	5.8 GB	752.2 MB	116.9 MB
486	ea/92d6ce	59896497	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 15:53:41.409	3m 10s	1m 46s	113.3%	1.3 GB	5.8 GB	569.9 MB	172.2 MB
489	f7/7d2e71	59896506	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 15:54:36.383	2m 30s	58s	122.5%	1.6 GB	5.8 GB	691.9 MB	84.8 MB
491	80/ab1bd4	59896503	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 15:54:21.354	2m 55s	1m 11s	118.6%	1.6 GB	33.6 GB	865 MB	90.1 MB
488	e6/c41cca	59896507	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 15:54:36.678	2m 49s	1m 18s	116.2%	1.2 GB	5.8 GB	683.9 MB	120.1 MB
493	0f/1a5bb8	59896520	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 15:56:11.426	2m	1m 5s	119.5%	1.3 GB	33.6 GB	784.2 MB	89.2 MB
501	a8/0b4f46	59896522	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 15:56:16.355	2m	1m 8s	118.9%	1.3 GB	5.8 GB	679.6 MB	98.4 MB
490	ba/f59b13	59896515	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 15:55:31.357	2m 55s	1m 18s	116.5%	1.2 GB	5.8 GB	771.6 MB	104.5 MB
495	1f/a94cd7	59896518	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 15:55:51.355	2m 50s	1m 33s	115.1%	1.3 GB	5.8 GB	1.1 GB	142.1 MB
494	f7/e45334	59896516	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 15:55:31.653	3m 14s	1m 39s	113.2%	1.2 GB	5.8 GB	500.5 MB	147.2 MB
497	dc/ac1c5a	59896526	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 15:56:51.364	2m 20s	1m 3s	118.7%	1.2 GB	5.8 GB	560.4 MB	89 MB
502	46/48b494	59896531	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 15:57:26.380	1m 50s	9s	164.6%	645.8 MB	33.6 GB	211.1 MB	2.7 MB
503	76/93613e	59896533	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS (Sample1)	COMPLETED	0	2025-08-29 15:58:16.404	59.7s	10s	149.6%	890.4 MB	33.6 GB	116.7 MB	1.2 MB
498	f0/b3a3f2	59896523	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 15:56:26.353	3m	1m 21s	115.8%	1.6 GB	33.6 GB	649.2 MB	125.4 MB
499	69/a2480d	59896532	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 15:58:11.402	2m	1m 6s	119.8%	1.3 GB	33.6 GB	674 MB	103.7 MB
